Lib;Heuristic;Trial;Lines;% Improved Loc;Chars;% Improved Chars;Instructions;% Improved Instructions;Time Spent
uuid;HC;0;1;0;4019;0.002482005460412013;3688;0.005125438359859725;NaN
uuid;HC;1;1;0;4007;0.005460412012906428;3692;0.004046398705152414;NaN
uuid;HC;2;1;0;4019;0.002482005460412013;3688;0.005125438359859725;NaN
uuid;HC;3;1;0;4007;0.005460412012906428;3692;0.004046398705152414;NaN
uuid;HC;4;1;0;4019;0.002482005460412013;3688;0.005125438359859725;NaN
uuid;HC;5;1;0;4007;0.005460412012906428;3692;0.004046398705152414;NaN
uuid;HC;6;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;7;1;0;4019;0.002482005460412013;3688;0.005125438359859725;NaN
uuid;HC;8;1;0;4007;0.005460412012906428;3692;0.004046398705152414;NaN
uuid;HC;9;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;10;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;11;1;0;3973;0.013899230578307272;3638;0.018613434043701107;NaN
uuid;HC;12;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;13;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;14;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;15;1;0;4019;0.002482005460412013;3688;0.005125438359859725;0
uuid;HC;16;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;17;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;19;1;0;4019;0.002482005460412013;3688;0.005125438359859725;0
uuid;HC;20;1;0;4019;0.002482005460412013;3688;0.005125438359859725;0
uuid;HC;24;1;0;4009;0.004964010920824026;3696;0.002967359050445104;0
uuid;HC;26;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;27;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;28;1;0;4007;0.005460412012906428;3692;0.004046398705152414;0
uuid;HC;29;1;0;4019;0.002482005460412013;3688;0.005125438359859725;0
