heuristic,trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
HC4,15,"6883",209,6883,"4902",146,4902,"1083,968",true
HC4,16,"6883",209,6883,"5037",150,5037,"1151,684",true
HC4,17,"6883",209,6883,"4936",148,4936,"1214,778",true
HC4,18,"6883",209,6883,"4982",150,4982,"1164,505",true
HC4,19,"6883",209,6883,"5105",150,5105,"1130,433",true
HC4,20,"6883",209,6883,"5151",151,5151,"1142,966",true
HC4,21,"6883",209,6883,"5062",147,5062,"1161,656",true
HC4,22,"6883",209,6883,"5217",161,5217,"1235,495",true
HC4,23,"6883",209,6883,"4906",146,4906,"1139,974",true
HC4,24,"6883",209,6883,"4950",149,4950,"1176,576",true
HC4,25,"6883",209,6883,"4906",146,4906,"1161,99",true
HC4,26,"6883",209,6883,"4904",146,4904,"1160,073",true
HC4,27,"6883",209,6883,"5071",148,5071,"1114,422",true
HC4,28,"6883",209,6883,"4906",146,4906,"1407,504",true
HC4,29,"6883",209,6883,"5059",147,5059,"1092,713",true
HC5,0,"6883",209,6883,"4965",150,4965,"1322,763",true
HC5,1,"6883",209,6883,"4913",146,4913,"1199,538",true
HC5,2,"6883",209,6883,"4902",146,4902,"1080,097",true
HC5,3,"6883",209,6883,"5643",170,5643,"1138,463",true
HC5,4,"6883",209,6883,"4965",149,4965,"1178,004",true
HC5,5,"6883",209,6883,"5061",147,5061,"1069,876",true
HC5,6,"6883",209,6883,"5387",164,5387,"1164,397",true
HC5,7,"6883",209,6883,"4924",146,4924,"1099,561",true
HC5,8,"6883",209,6883,"4902",146,4902,"1128,585",true
HC5,9,"6883",209,6883,"5244",154,5244,"1157,521",true
HC5,10,"6883",209,6883,"4965",147,4965,"1038,57",true
HC5,11,"6883",209,6883,"4933",146,4933,"1102,404",true
HC5,12,"6883",209,6883,"5030",147,5030,"1163,504",true
HC5,13,"6883",209,6883,"5299",156,5299,"1159,615",true
HC5,14,"6883",209,6883,"4994",149,4994,"1245,698",true
HC5,15,"6883",209,6883,"4906",146,4906,"1123,216",true
HC5,16,"6883",209,6883,"4906",146,4906,"1096,872",true
HC5,17,"6883",209,6883,"5228",159,5228,"1150,573",true
HC5,18,"6883",209,6883,"4945",146,4945,"1123,706",true
HC5,19,"6883",209,6883,"4921",146,4921,"1269,012",true
HC5,20,"6883",209,6883,"4965",149,4965,"1206,274",true
HC5,21,"6883",209,6883,"4925",147,4925,"1127,149",true
HC5,22,"6883",209,6883,"5160",151,5160,"1187,859",true
